big_setup_direction_bias,big_setup_grade,big_setup_is_discount,big_setup_is_premium,big_setup_missing_data,big_setup_reason,big_setup_risk_ok,big_setup_safety_ok,big_setup_score,big_setup_status,big_setup_tags,big_setup_time_ok,closed_at,day_of_week,direction,entry,entry_signal_time,exit_price,exit_reason,local_hour,opened_at,pnl_money,pnl_r,result,risk_reward,safety_guard_action,safety_guard_is_weekend,safety_guard_local_hour,safety_guard_reason,safety_guard_rules_triggered,safety_guard_status,safety_guard_timezone,session,signal_before_guard,sl,spread,strategy,symbol,tp
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-12T08:10:00+00:00,THURSDAY,SELL,1.15338,2026-03-12T04:35:00+00:00,1.15475339,SL_HIT,8,2026-03-12T04:40:00+00:00,-50.0,-1.0,LOSS,1.672344,ALLOW_PAPER_OPEN,False,4,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.15475339,19.0,BREAKOUT_RETEST,EURUSD,1.15108322
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-12T07:40:00+00:00,THURSDAY,SELL,1.15314,2026-03-12T06:40:00+00:00,1.15436314,SL_HIT,7,2026-03-12T06:45:00+00:00,-50.0,-1.0,LOSS,1.88554,ALLOW_PAPER_OPEN,False,6,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.15436314,19.0,BREAKOUT_RETEST,EURUSD,1.15083372
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-12T13:40:00+00:00,THURSDAY,BUY,1.15429,2026-03-12T07:40:00+00:00,1.15617,MAX_HOLD_EXIT,13,2026-03-12T07:45:00+00:00,80.735206,1.614704,WIN,1.991411,ALLOW_PAPER_OPEN,False,7,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,1.1531257,19.0,BREAKOUT_RETEST,EURUSD,1.1566086
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-12T14:05:00+00:00,THURSDAY,BUY,1.15458,2026-03-12T08:05:00+00:00,1.15456,MAX_HOLD_EXIT,14,2026-03-12T08:10:00+00:00,-0.760699,-0.015214,LOSS,1.756576,ALLOW_PAPER_OPEN,False,8,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,1.15326542,19.0,BREAKOUT_RETEST,EURUSD,1.15688916
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-12T14:20:00+00:00,THURSDAY,BUY,1.15492,2026-03-12T08:30:00+00:00,1.15366509,SL_HIT,14,2026-03-12T08:35:00+00:00,-50.0,-1.0,LOSS,1.832657,ALLOW_PAPER_OPEN,False,8,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,1.15366509,19.0,BREAKOUT_RETEST,EURUSD,1.15721982
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-12T14:20:00+00:00,THURSDAY,BUY,1.15508,2026-03-12T09:10:00+00:00,1.15389492,SL_HIT,14,2026-03-12T09:15:00+00:00,-50.0,-1.0,LOSS,1.949371,ALLOW_PAPER_OPEN,False,9,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,1.15389492,19.0,BREAKOUT_RETEST,EURUSD,1.15739016
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-12T14:15:00+00:00,THURSDAY,BUY,1.15533,2026-03-12T10:00:00+00:00,1.15403467,SL_HIT,14,2026-03-12T10:05:00+00:00,-50.0,-1.0,LOSS,1.783839,ALLOW_PAPER_OPEN,False,10,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,1.15403467,19.0,BREAKOUT_RETEST,EURUSD,1.15764066
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-12T14:15:00+00:00,THURSDAY,BUY,1.15566,2026-03-12T11:30:00+00:00,1.15434434,SL_HIT,14,2026-03-12T11:35:00+00:00,-50.0,-1.0,LOSS,1.756776,ALLOW_PAPER_OPEN,False,11,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,1.15434434,19.0,BREAKOUT_RETEST,EURUSD,1.15797132
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-12T14:05:00+00:00,THURSDAY,BUY,1.15584,2026-03-12T11:40:00+00:00,1.15456416,SL_HIT,14,2026-03-12T11:45:00+00:00,-50.0,-1.0,LOSS,1.811889,ALLOW_PAPER_OPEN,False,11,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,1.15456416,19.0,BREAKOUT_RETEST,EURUSD,1.15815168
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-12T14:05:00+00:00,THURSDAY,BUY,1.15591,2026-03-12T11:45:00+00:00,1.15474408,SL_HIT,14,2026-03-12T11:50:00+00:00,-50.0,-1.0,LOSS,1.991423,ALLOW_PAPER_OPEN,False,11,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,1.15474408,19.0,BREAKOUT_RETEST,EURUSD,1.15823184
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-12T12:25:00+00:00,THURSDAY,BUY,1.15607,2026-03-12T12:00:00+00:00,1.15487392,SL_HIT,12,2026-03-12T12:05:00+00:00,-50.0,-1.0,LOSS,1.941475,ALLOW_PAPER_OPEN,False,12,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,1.15487392,19.0,BREAKOUT_RETEST,EURUSD,1.15839216
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-12T14:00:00+00:00,THURSDAY,BUY,1.15628,2026-03-12T13:35:00+00:00,1.15503372,SL_HIT,14,2026-03-12T13:40:00+00:00,-50.0,-1.0,LOSS,1.85557,ALLOW_PAPER_OPEN,False,13,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,1.15503372,19.0,BREAKOUT_RETEST,EURUSD,1.15859256
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-12T15:20:00+00:00,THURSDAY,SELL,1.15456,2026-03-12T14:05:00+00:00,1.15225088,TP_HIT,15,2026-03-12T14:10:00+00:00,80.48182,1.609636,WIN,1.609636,ALLOW_PAPER_OPEN,False,14,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,SELL,1.15599456,19.0,BREAKOUT_RETEST,EURUSD,1.15225088
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-12T16:45:00+00:00,THURSDAY,SELL,1.15385,2026-03-12T14:20:00+00:00,1.15155228,TP_HIT,16,2026-03-12T14:25:00+00:00,89.484835,1.789697,WIN,1.789697,ALLOW_PAPER_OPEN,False,14,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,NEW_YORK,SELL,1.15513386,19.0,BREAKOUT_RETEST,EURUSD,1.15155228
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-12T15:05:00+00:00,THURSDAY,SELL,1.15345,2026-03-12T14:30:00+00:00,1.15474345,SL_HIT,15,2026-03-12T14:35:00+00:00,-50.0,-1.0,LOSS,1.783525,ALLOW_PAPER_OPEN,False,14,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,SELL,1.15474345,19.0,BREAKOUT_RETEST,EURUSD,1.1511431
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-12T16:45:00+00:00,THURSDAY,SELL,1.1519,2026-03-12T16:25:00+00:00,1.15307191,SL_HIT,16,2026-03-12T16:30:00+00:00,-50.0,-1.0,LOSS,1.957335,ALLOW_PAPER_OPEN,False,16,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,NEW_YORK,SELL,1.15307191,19.0,BREAKOUT_RETEST,EURUSD,1.14960618
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-12T16:45:00+00:00,THURSDAY,SELL,1.15173,2026-03-12T16:35:00+00:00,1.15305174,SL_HIT,16,2026-03-12T16:40:00+00:00,-50.0,-1.0,LOSS,1.735198,ALLOW_PAPER_OPEN,False,16,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,NEW_YORK,SELL,1.15305174,19.0,BREAKOUT_RETEST,EURUSD,1.14943652
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-12T17:40:00+00:00,THURSDAY,SELL,1.15145,2026-03-12T17:00:00+00:00,1.15261144,SL_HIT,17,2026-03-12T17:05:00+00:00,-50.0,-1.0,LOSS,1.99139,ALLOW_PAPER_OPEN,False,17,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,1.15261144,19.0,BREAKOUT_RETEST,EURUSD,1.14913712
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-12T17:40:00+00:00,THURSDAY,SELL,1.15119,2026-03-12T17:05:00+00:00,1.15254118,SL_HIT,17,2026-03-12T17:10:00+00:00,-50.0,-1.0,LOSS,1.711363,ALLOW_PAPER_OPEN,False,17,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,1.15254118,19.0,BREAKOUT_RETEST,EURUSD,1.14887764
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T02:20:00+00:00,FRIDAY,SELL,1.15165,2026-03-12T20:20:00+00:00,1.15253,MAX_HOLD_EXIT,2,2026-03-12T20:25:00+00:00,-36.616319,-0.732326,LOSS,1.916781,ALLOW_PAPER_OPEN,False,20,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,1.15285165,19.0,BREAKOUT_RETEST,EURUSD,1.1493467
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T02:15:00+00:00,FRIDAY,SELL,1.15136,2026-03-12T20:25:00+00:00,1.15271135,SL_HIT,2,2026-03-12T20:30:00+00:00,-50.0,-1.0,LOSS,1.7114,ALLOW_PAPER_OPEN,False,20,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,1.15271135,19.0,BREAKOUT_RETEST,EURUSD,1.1490473
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T02:00:00+00:00,FRIDAY,SELL,1.15124,2026-03-12T20:30:00+00:00,1.15248122,SL_HIT,2,2026-03-12T20:35:00+00:00,-50.0,-1.0,LOSS,1.871095,ALLOW_PAPER_OPEN,False,20,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,1.15248122,19.0,BREAKOUT_RETEST,EURUSD,1.14891756
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T01:45:00+00:00,FRIDAY,SELL,1.15091,2026-03-12T22:25:00+00:00,1.15213091,SL_HIT,1,2026-03-12T22:30:00+00:00,-50.0,-1.0,LOSS,1.885331,ALLOW_PAPER_OPEN,False,22,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,1.15213091,19.0,BREAKOUT_RETEST,EURUSD,1.14860818
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T06:25:00+00:00,FRIDAY,BUY,1.15168,2026-03-13T00:25:00+00:00,1.15032831,SL_HIT,6,2026-03-13T00:30:00+00:00,-50.0,-1.0,LOSS,1.711472,ALLOW_PAPER_OPEN,False,0,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,1.15032831,19.0,BREAKOUT_RETEST,EURUSD,1.15399338
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T05:30:00+00:00,FRIDAY,BUY,1.15182,2026-03-13T00:30:00+00:00,1.15058819,SL_HIT,5,2026-03-13T00:35:00+00:00,-50.0,-1.0,LOSS,1.861992,ALLOW_PAPER_OPEN,False,0,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,BUY,1.15058819,20.0,BREAKOUT_RETEST,EURUSD,1.15411362
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T05:10:00+00:00,FRIDAY,BUY,1.15212,2026-03-13T01:45:00+00:00,1.15087787,SL_HIT,5,2026-03-13T01:50:00+00:00,-50.0,-1.0,LOSS,1.863138,ALLOW_PAPER_OPEN,False,1,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,BUY,1.15087787,19.0,BREAKOUT_RETEST,EURUSD,1.15443426
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T04:50:00+00:00,FRIDAY,BUY,1.15242,2026-03-13T02:00:00+00:00,1.15103758,SL_HIT,4,2026-03-13T02:05:00+00:00,-50.0,-1.0,LOSS,1.66725,ALLOW_PAPER_OPEN,False,2,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,BUY,1.15103758,19.0,BREAKOUT_RETEST,EURUSD,1.15472484
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T03:55:00+00:00,FRIDAY,BUY,1.15255,2026-03-13T02:05:00+00:00,1.15135745,SL_HIT,3,2026-03-13T02:10:00+00:00,-50.0,-1.0,LOSS,1.932917,ALLOW_PAPER_OPEN,False,2,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,BUY,1.15135745,19.0,BREAKOUT_RETEST,EURUSD,1.1548551
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T08:30:00+00:00,FRIDAY,SELL,1.15183,2026-03-13T03:40:00+00:00,1.14952634,TP_HIT,8,2026-03-13T03:45:00+00:00,96.643817,1.932876,WIN,1.932876,ALLOW_PAPER_OPEN,False,3,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.15302183,19.0,BREAKOUT_RETEST,EURUSD,1.14952634
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T08:30:00+00:00,FRIDAY,SELL,1.15154,2026-03-13T03:45:00+00:00,1.1492469,TP_HIT,8,2026-03-13T03:50:00+00:00,79.535916,1.590718,WIN,1.590718,ALLOW_PAPER_OPEN,False,3,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.15298155,19.0,BREAKOUT_RETEST,EURUSD,1.1492469
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T08:35:00+00:00,FRIDAY,SELL,1.15131,2026-03-13T04:35:00+00:00,1.14901736,TP_HIT,8,2026-03-13T04:40:00+00:00,97.037213,1.940744,WIN,1.940744,ALLOW_PAPER_OPEN,False,4,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.15249132,19.0,BREAKOUT_RETEST,EURUSD,1.14901736
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T08:50:00+00:00,FRIDAY,SELL,1.15117,2026-03-13T04:40:00+00:00,1.1488477,TP_HIT,8,2026-03-13T04:45:00+00:00,90.633415,1.812668,WIN,1.812668,ALLOW_PAPER_OPEN,False,4,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.15245115,19.0,BREAKOUT_RETEST,EURUSD,1.1488477
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T08:50:00+00:00,FRIDAY,SELL,1.15109,2026-03-13T04:45:00+00:00,1.14878782,TP_HIT,8,2026-03-13T04:50:00+00:00,95.837115,1.916742,WIN,1.916742,ALLOW_PAPER_OPEN,False,4,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.15229109,19.0,BREAKOUT_RETEST,EURUSD,1.14878782
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T08:55:00+00:00,FRIDAY,SELL,1.15086,2026-03-13T05:10:00+00:00,1.14855828,TP_HIT,8,2026-03-13T05:15:00+00:00,90.557575,1.811152,WIN,1.811152,ALLOW_PAPER_OPEN,False,5,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.15213086,19.0,BREAKOUT_RETEST,EURUSD,1.14855828
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T08:55:00+00:00,FRIDAY,SELL,1.15084,2026-03-13T05:15:00+00:00,1.14851836,TP_HIT,8,2026-03-13T05:20:00+00:00,99.145898,1.982918,WIN,1.982918,ALLOW_PAPER_OPEN,False,5,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.15201082,19.0,BREAKOUT_RETEST,EURUSD,1.14851836
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T08:55:00+00:00,FRIDAY,SELL,1.15072,2026-03-13T05:20:00+00:00,1.14842854,TP_HIT,8,2026-03-13T05:25:00+00:00,94.631338,1.892627,WIN,1.892627,ALLOW_PAPER_OPEN,False,5,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.15193073,19.0,BREAKOUT_RETEST,EURUSD,1.14842854
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T08:55:00+00:00,FRIDAY,SELL,1.15056,2026-03-13T05:30:00+00:00,1.14822894,TP_HIT,8,2026-03-13T05:35:00+00:00,97.900095,1.958002,WIN,1.958002,ALLOW_PAPER_OPEN,False,5,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.15175053,19.0,BREAKOUT_RETEST,EURUSD,1.14822894
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T09:00:00+00:00,FRIDAY,SELL,1.15035,2026-03-13T06:25:00+00:00,1.1480493,TP_HIT,9,2026-03-13T06:30:00+00:00,96.639644,1.932793,WIN,1.932793,ALLOW_PAPER_OPEN,False,6,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.15154035,19.0,BREAKOUT_RETEST,EURUSD,1.1480493
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T09:00:00+00:00,FRIDAY,SELL,1.15013,2026-03-13T06:30:00+00:00,1.14783972,TP_HIT,9,2026-03-13T06:35:00+00:00,87.405926,1.748119,WIN,1.748119,ALLOW_PAPER_OPEN,False,6,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.15144014,19.0,BREAKOUT_RETEST,EURUSD,1.14783972
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T09:05:00+00:00,FRIDAY,SELL,1.14993,2026-03-13T06:35:00+00:00,1.14763014,TP_HIT,9,2026-03-13T06:40:00+00:00,85.820155,1.716403,WIN,1.716403,ALLOW_PAPER_OPEN,False,6,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.15126993,19.0,BREAKOUT_RETEST,EURUSD,1.14763014
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T09:10:00+00:00,FRIDAY,SELL,1.14971,2026-03-13T08:15:00+00:00,1.1474006,TP_HIT,9,2026-03-13T08:20:00+00:00,88.165229,1.763305,WIN,1.763305,ALLOW_PAPER_OPEN,False,8,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.1510197,19.0,BREAKOUT_RETEST,EURUSD,1.1474006
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T09:20:00+00:00,FRIDAY,SELL,1.14925,2026-03-13T08:30:00+00:00,1.14694152,TP_HIT,9,2026-03-13T08:35:00+00:00,80.197882,1.603958,WIN,1.603958,ALLOW_PAPER_OPEN,False,8,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.15068924,19.0,BREAKOUT_RETEST,EURUSD,1.14694152
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T09:20:00+00:00,FRIDAY,SELL,1.1489,2026-03-13T08:45:00+00:00,1.1466022,TP_HIT,9,2026-03-13T08:50:00+00:00,95.82951,1.91659,WIN,1.91659,ALLOW_PAPER_OPEN,False,8,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.1500989,19.0,BREAKOUT_RETEST,EURUSD,1.1466022
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T09:40:00+00:00,FRIDAY,SELL,1.14874,2026-03-13T08:50:00+00:00,1.1464525,TP_HIT,9,2026-03-13T08:55:00+00:00,90.147783,1.802956,WIN,1.802956,ALLOW_PAPER_OPEN,False,8,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.15000875,19.0,BREAKOUT_RETEST,EURUSD,1.1464525
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T09:45:00+00:00,FRIDAY,SELL,1.14782,2026-03-13T09:00:00+00:00,1.14551438,TP_HIT,9,2026-03-13T09:05:00+00:00,79.078206,1.581564,WIN,1.581564,ALLOW_PAPER_OPEN,False,9,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.14927781,19.0,BREAKOUT_RETEST,EURUSD,1.14551438
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T10:00:00+00:00,FRIDAY,SELL,1.14759,2026-03-13T09:05:00+00:00,1.14528484,TP_HIT,10,2026-03-13T09:10:00+00:00,94.661542,1.893231,WIN,1.893231,ALLOW_PAPER_OPEN,False,9,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.14880758,19.0,BREAKOUT_RETEST,EURUSD,1.14528484
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T10:00:00+00:00,FRIDAY,SELL,1.14734,2026-03-13T09:10:00+00:00,1.1450553,TP_HIT,10,2026-03-13T09:15:00+00:00,91.582154,1.831643,WIN,1.831643,ALLOW_PAPER_OPEN,False,9,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.14858735,19.0,BREAKOUT_RETEST,EURUSD,1.1450553
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T10:00:00+00:00,FRIDAY,SELL,1.14722,2026-03-13T09:15:00+00:00,1.14492556,TP_HIT,10,2026-03-13T09:20:00+00:00,91.250537,1.825011,WIN,1.825011,ALLOW_PAPER_OPEN,False,9,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.14847722,19.0,BREAKOUT_RETEST,EURUSD,1.14492556
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T10:05:00+00:00,FRIDAY,SELL,1.14679,2026-03-13T09:20:00+00:00,1.14448644,TP_HIT,10,2026-03-13T09:25:00+00:00,83.05427,1.661085,WIN,1.661085,ALLOW_PAPER_OPEN,False,9,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.14817678,19.0,BREAKOUT_RETEST,EURUSD,1.14448644
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T12:45:00+00:00,FRIDAY,SELL,1.14496,2026-03-13T10:00:00+00:00,1.14645497,SL_HIT,12,2026-03-13T10:05:00+00:00,-50.0,-1.0,LOSS,1.525074,ALLOW_PAPER_OPEN,False,10,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,1.14645497,19.0,BREAKOUT_RETEST,EURUSD,1.14268006
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T10:35:00+00:00,FRIDAY,SELL,1.14338,2026-03-13T10:15:00+00:00,1.14480339,SL_HIT,10,2026-03-13T10:20:00+00:00,-50.0,-1.0,LOSS,1.599548,ALLOW_PAPER_OPEN,False,10,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.14480339,19.0,BREAKOUT_RETEST,EURUSD,1.14110322
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T14:45:00+00:00,FRIDAY,BUY,1.146,2026-03-13T11:30:00+00:00,1.14830202,TP_HIT,14,2026-03-13T11:35:00+00:00,89.502414,1.790048,WIN,1.790048,ALLOW_PAPER_OPEN,False,11,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,1.14471399,19.0,BREAKOUT_RETEST,EURUSD,1.14830202
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T14:45:00+00:00,FRIDAY,BUY,1.14625,2026-03-13T12:05:00+00:00,1.14855252,TP_HIT,14,2026-03-13T12:10:00+00:00,93.124424,1.862488,WIN,1.862488,ALLOW_PAPER_OPEN,False,12,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,1.14501374,19.0,BREAKOUT_RETEST,EURUSD,1.14855252
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-13T15:45:00+00:00,FRIDAY,BUY,1.14657,2026-03-13T12:45:00+00:00,1.14886314,TP_HIT,15,2026-03-13T12:50:00+00:00,85.784508,1.71569,WIN,1.71569,ALLOW_PAPER_OPEN,False,12,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,1.14523343,19.0,BREAKOUT_RETEST,EURUSD,1.14886314
